,MTH,DEALER_ID,LISTING_AD_ID,LISTING_NEW_USED,LISTING_MANUFACTURER,LISTING_TYPE,DMA_NAME,REALM_NAME,CUSTOMER_TYPE,INVENTORY,SRPS,VDPS,WEBREFERRALS,MAPS,EMAIL
107901,2,0,5006427514,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,5623,125,0,0,2
83788,4,0,5006427514,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1406,59,0,0,1
23087,3,0,5006427514,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3774,141,0,0,0
143281,2,2795378,5006427941,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116102,2,2988570,5006435328,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
159682,3,2988570,5006435328,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
40006,3,0,5006437329,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,292,23,0,0,0
127959,2,0,5006437329,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,191,12,0,0,0
169748,2,2998344,5006444490,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199098,4,2998344,5006444504,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
88306,3,2998344,5006444504,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194246,2,2998344,5006444504,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
82736,3,2795378,5006454919,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138898,2,2795378,5006454919,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
183103,2,2795378,5006454920,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
164564,3,2795378,5006454920,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
128310,2,2795378,5006454921,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
154635,3,2795378,5006454921,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
13401,4,2795378,5006454921,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
145084,2,2795378,5006454922,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
16072,3,2795378,5006454922,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
134115,4,2795378,5006454922,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
36101,4,2795378,5006454923,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
39774,2,2795378,5006454923,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
60336,3,2795378,5006454923,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
46593,2,2795378,5006454924,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186815,4,2795378,5006454924,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
30420,3,2795378,5006454924,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139394,2,2795378,5006454925,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
63957,4,2795378,5006454925,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
108227,3,2795378,5006454925,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
187263,2,2795378,5006454926,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
33150,3,2795378,5006454926,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
95824,4,2795378,5006454926,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
120966,4,2795378,5006454927,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
118382,2,2795378,5006454927,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
61688,3,2795378,5006454927,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
100441,3,2795378,5006454929,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
55972,4,2795378,5006454929,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
188598,2,2795378,5006454929,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
191714,2,2795378,5006454930,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
109425,3,2795378,5006454930,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
53748,4,2795378,5006454930,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
115379,3,2795378,5006454931,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135495,2,2795378,5006454931,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
33096,4,2795378,5006454931,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
57650,3,2795378,5006454932,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
61898,4,2795378,5006454932,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139339,2,2795378,5006454932,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
59758,2,2795378,5006454933,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
32331,3,2795378,5006454933,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
204049,2,2795378,5006454934,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
123341,4,2795378,5006454934,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
9500,3,2795378,5006454934,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
11055,3,2795378,5006454935,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
129236,2,2795378,5006454935,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
147306,4,2795378,5006454935,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
182587,2,2795378,5006454936,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
150160,4,2795378,5006454936,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
63767,3,2795378,5006454936,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
131631,3,2795378,5006454943,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
164712,4,2795378,5006454943,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194175,2,2795378,5006454943,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
162216,2,2795378,5006454944,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
204674,3,2795378,5006454944,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
133267,5,0,5006455736,U,ISUZU,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,304,4,0,0,0
88722,6,0,5006455736,U,ISUZU,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1441,36,2,0,1
198111,7,0,5006455736,U,ISUZU,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,407,17,0,0,0
158636,4,0,5006459408,U,HINO,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,0,0,0,0,0
91732,6,0,5006459408,U,HINO,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1367,54,4,0,1
86,3,0,5006459408,U,HINO,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,7261,191,0,0,2
10404,4,0,5006459408,U,HINO,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3460,121,0,0,3
70006,5,0,5006459408,U,HINO,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1697,51,0,0,4
204068,2,0,5006459408,U,HINO,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3828,69,0,0,0
43533,2,2998344,5006464942,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
103989,3,2998344,5006464942,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
26561,4,2998344,5006464942,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
93831,3,2998344,5006464943,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
116323,2,2998344,5006464943,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
19743,4,2998344,5006464943,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
160636,3,2795378,5006466999,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202421,2,2795378,5006466999,U,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
38067,3,0,5006469427,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,960,28,0,0,1
202837,2,0,5006469427,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,741,7,0,0,0
191314,4,0,5006469427,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,560,9,0,0,0
166762,4,2795378,5006474319,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
189868,2,2795378,5006474319,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
160055,3,2795378,5006474319,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
167183,3,2916546,5006479222,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,118,0,0,0,0
204429,2,2916546,5006479222,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,19,0,0,0,0
180979,4,2916546,5006479222,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,53,0,0,0,0
204119,5,2916546,5006479222,N,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
136934,2,2978284,5006480740,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,4,0,0,0,0
83795,4,2978284,5006480740,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,212,1,0,0,0
174927,8,2978284,5006480740,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,11,0,0,0,0
19599,3,2978284,5006480740,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,88,0,0,0,0
165289,6,2978284,5006480740,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,73,1,0,0,0
6196,5,2978284,5006480740,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,186,3,0,0,0
64039,7,2978284,5006480740,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,107,1,0,0,0
96987,2,738050,5006482501,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
133190,3,738050,5006482501,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
84521,2,2943150,5006482635,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
139470,4,0,5006483359,U,INTERNATIONAL,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,0,0,0,0,0
150439,2,0,5006483359,U,INTERNATIONAL,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,873,8,0,0,0
25172,3,0,5006483359,U,INTERNATIONAL,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,911,31,0,0,1
105103,4,0,5006483359,U,INTERNATIONAL,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,688,21,0,0,1
140920,7,0,5006483903,U,ISUZU,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,878,21,0,0,0
117956,5,0,5006483903,U,ISUZU,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1588,24,0,0,1
180460,6,0,5006483903,U,ISUZU,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1579,28,0,0,0
109653,2,0,5006483903,U,ISUZU,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3983,69,0,0,0
59587,3,0,5006483903,U,ISUZU,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,5463,112,0,0,0
48985,8,0,5006483903,U,ISUZU,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,1162,48,0,0,1
195294,4,0,5006483903,U,ISUZU,PREMIUM AND FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3013,68,0,0,1
133761,3,2892030,5006484403,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
153344,2,2892030,5006484403,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173909,2,2892030,5006484405,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
23155,3,2892030,5006484405,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
197972,2,2892030,5006484446,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
1235,3,2892030,5006484446,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
96008,3,2892030,5006484448,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135078,2,2892030,5006484448,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
168376,3,2892030,5006484449,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
133792,2,2892030,5006484449,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
150312,2,2892030,5006484450,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196942,3,2892030,5006484450,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
83659,3,2892030,5006484451,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
199774,2,2892030,5006484451,U,VOLVO,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
98056,4,2795378,5006486831,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
148754,2,2795378,5006486831,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
90617,3,2795378,5006486831,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
12860,4,2795378,5006486832,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
101978,3,2795378,5006486832,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
150545,2,2795378,5006486832,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
17981,3,2795378,5006486834,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
185845,2,2795378,5006486834,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
167908,4,2795378,5006486834,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
87145,3,2795378,5006486835,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
198150,2,2795378,5006486835,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
184797,4,2795378,5006486835,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194430,2,2795378,5006486836,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
127171,4,2795378,5006486836,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
105504,3,2795378,5006486836,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
193285,2,2795378,5006486837,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
35324,3,2795378,5006486837,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
21249,4,2795378,5006486837,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
13895,4,2795378,5006486838,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
40118,3,2795378,5006486838,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
203273,2,2795378,5006486838,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
107765,3,2998344,5006487569,U,DODGE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
137101,2,2998344,5006487569,U,DODGE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138681,3,2795378,5006488107,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
143844,2,2795378,5006488107,U,RAM,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
72984,3,2988570,5006498020,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
200779,2,2988570,5006498020,U,FORD,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
107983,4,5000000141,5006498090,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
132130,2,5000000141,5006498090,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
89524,3,5000000141,5006498090,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
6366,3,2978284,5006498586,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
186433,2,2978284,5006498586,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,3,0,0,0,0
49251,4,2978284,5006498586,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
150211,5,2978284,5006498586,U,OTHER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138703,2,738050,5006499178,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
173895,3,738050,5006499178,U,GREAT DANE,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
158782,3,0,5006501003,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,3596,86,0,0,1
13393,4,0,5006501003,U,STERLING,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,2086,52,0,0,0
80978,2,0,5006501099,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,27,2,0,0,0
124417,3,0,5006501099,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,286,3,0,0,0
133112,3,2795378,5006506302,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
194042,2,2795378,5006506302,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
159117,3,0,5006508266,U,PETERBILT,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,12318,329,0,0,3
203645,2,0,5006508266,U,PETERBILT,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,4114,71,0,0,1
188530,4,0,5006508266,U,PETERBILT,FEATURED,atlanta,Commercial Truck,PRIVATE PARTY,1,5719,190,0,0,0
115628,3,5000000141,5006514831,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
185774,4,5000000141,5006514831,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
202280,2,5000000141,5006514831,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
204688,2,5000000141,5006514832,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
117940,3,5000000141,5006514832,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
38469,3,5000000141,5006514833,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
183717,4,5000000141,5006514833,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
65212,2,5000000141,5006514833,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
135429,4,5000000141,5006514834,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
138623,2,5000000141,5006514834,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
7947,3,5000000141,5006514834,U,KENWORTH,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
152156,3,0,5006515485,U,STERLING,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,392,24,0,0,0
125987,3,738050,5006516235,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
143230,2,738050,5006516235,U,FREIGHTLINER,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
187103,4,5000001695,5006517891,N,NISSAN,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
95319,3,5000001695,5006517891,N,NISSAN,STANDARD,atlanta,Commercial Truck,DEALER,1,11,0,0,0,0
203155,2,5000001695,5006517891,N,NISSAN,STANDARD,atlanta,Commercial Truck,DEALER,1,2,0,0,0,0
150658,2,0,5006518062,U,SUN VALLEY,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,52,1,0,0,0
144145,3,0,5006518062,U,SUN VALLEY,STANDARD,atlanta,Commercial Truck,PRIVATE PARTY,1,659,24,0,0,0
134465,3,2795378,5006518656,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
204838,2,2795378,5006518656,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
196235,4,2795378,5006518656,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
151241,2,2795378,5006518664,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
15226,4,2795378,5006518664,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
85165,3,2795378,5006518664,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
145093,2,2795378,5006518666,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
117911,3,2795378,5006518666,N,CHEVROLET,STANDARD,atlanta,Commercial Truck,DEALER,1,0,0,0,0,0
